Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,6,"43,628",0,"115,207",0,0,0,0,0,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,7,"46,520",0,"103,620",0,0,0,25,78,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,8,"31,974",0,"90,106",0,0,0,35,78,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,9,"38,965",0,"106,965",0,0,0,0,0,6,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,10,"42,112",0,"193,602",0,0,0,0,0,12,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,11,"72,107",0,"196,275",0,0,0,0,0,"1,052",0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,12,"77,950",0,"251,781",0,0,0,0,0,"2,122",0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2018,"794,350",0,"2,445,823",0,0,0,"1,686","5,772","3,196",0,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,1,"86,391",0,"280,922",0,0,0,730,"3,748",66,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,2,"183,754",0,"672,010",0,0,0,840,"4,098",135,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,3,"112,730",0,"404,303",0,0,0,238,282,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,4,"67,562",0,"188,826",0,0,0,28,22,6,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,5,"62,298",0,"168,964",0,0,0,0,0,34,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,6,"49,683",0,"142,608",0,0,0,30,95,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,7,"49,956",0,"130,511",0,0,0,0,0,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,8,"53,820",0,"140,586",0,0,0,4,8,0,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,9,"66,352",0,"193,259",0,0,0,10,15,19,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,10,"75,219",0,"308,598",0,0,0,102,302,419,0,0,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,11,"99,814",0,"369,280",0,0,0,350,898,"1,667",0,3,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,12,"99,892",0,"393,820",0,0,0,650,"1,932","1,680",0,4,Big Cypress NPRES,BICY,National Preserve,Southeast ,FL,2019,"1,007,471",0,"3,393,687",0,0,0,"2,982","11,400","4,026",0,7
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,1,359,0,359,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,2,412,0,412,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,3,566,0,566,0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,4,946,0,"1,047",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,5,"4,895",0,"7,376",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,6,"9,641",0,"14,201",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,7,"6,319",0,"9,031",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,8,"8,099",0,"12,347",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,9,"3,493",0,"5,446",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,10,"1,415",0,"2,428",0,0,0,0,0,0,0,0,Big Hole NB,BIHO,National Battlefield,Pacific West ,MT,2017,"36,717",0,"53,785",0,0,0,0,0,0,0,0
